//X,Y,Z,intensity,ping_no
-255.42965698,107.13452148,-7.85266256,-510.000000,22.000000
-255.39184570,107.22756195,-7.82910633,-510.000000,22.000000
-255.35433960,107.31986237,-7.80426073,-510.000000,22.000000
-255.32130432,107.40116882,-7.79294968,-510.000000,22.000000
-255.28819275,107.48271942,-7.78105927,-510.000000,22.000000
-255.25556946,107.56302643,-7.76765251,-510.000000,22.000000
-255.22285461,107.64354706,-7.75366449,-510.000000,22.000000
-255.19769287,107.70563507,-7.76996231,-510.000000,22.000000
-255.17254639,107.76771545,-7.78558350,-510.000000,22.000000
-255.14738464,107.82979584,-7.80052996,-510.000000,22.000000
-255.12544250,107.88404083,-7.83113575,-510.000000,22.000000
-255.08821106,107.97546387,-7.77837801,-510.000000,22.000000
-255.05113220,108.06652832,-7.72480106,-510.000000,22.000000
-255.01480103,108.15576172,-7.66962719,-510.000000,22.000000
-254.98161316,108.23731232,-7.63026047,-510.000000,22.000000
-254.95817566,108.29510498,-7.63918209,-510.000000,22.000000
-254.93447876,108.35356140,-7.64785910,-510.000000,22.000000
-254.91108704,108.41122437,-7.65557623,-510.000000,22.000000
-254.88743591,108.46954346,-7.66303825,-510.000000,22.000000
-254.86714172,108.51970673,-7.68616867,-510.000000,22.000000
-254.84646606,108.57078552,-7.70916843,-510.000000,22.000000
-254.82600403,108.62130737,-7.73137712,-510.000000,22.000000
-254.80519104,108.67272949,-7.75343752,-510.000000,22.000000
-254.78208923,108.72967529,-7.75754690,-510.000000,22.000000
-254.76147461,108.78057098,-7.77831030,-510.000000,22.000000
-254.74081421,108.83161926,-7.79861021,-510.000000,22.000000
-254.72007751,108.88282776,-7.81844568,-510.000000,22.000000
-254.69071960,108.95487976,-7.76773024,-510.000000,22.000000
-254.66366577,109.02133179,-7.73388290,-510.000000,22.000000
-254.63719177,109.08638763,-7.69904089,-510.000000,22.000000
-254.61068726,109.15151215,-7.66373539,-510.000000,22.000000
-254.58888245,109.20520782,-7.66261244,-510.000000,22.000000
-254.56887817,109.25460815,-7.67882061,-510.000000,22.000000
-254.54910278,109.30340576,-7.69435740,-510.000000,22.000000
-254.52899170,109.35305023,-7.70968485,-510.000000,22.000000
-254.50756836,109.40582275,-7.70639658,-510.000000,22.000000
-254.48591614,109.45915985,-7.70281982,-510.000000,22.000000
-254.46463013,109.51160431,-7.69853354,-510.000000,22.000000
-254.44479370,109.56053925,-7.71180153,-510.000000,22.000000
-254.42358398,109.61277771,-7.70656061,-510.000000,22.000000
-254.40214539,109.66557312,-7.70101452,-510.000000,22.000000
-254.38107300,109.71746063,-7.69479513,-510.000000,22.000000
-254.35978699,109.76988983,-7.68825960,-510.000000,22.000000
-254.33915710,109.82067871,-7.68091154,-510.000000,22.000000
-254.31967163,109.86873627,-7.69129705,-510.000000,22.000000
-254.30046082,109.91614532,-7.70111799,-510.000000,22.000000
-254.28091431,109.96435547,-7.71067333,-510.000000,22.000000
-254.26043701,110.01476288,-7.70154953,-510.000000,22.000000
-254.24089050,110.06296539,-7.71024799,-510.000000,22.000000
-254.22161865,110.11050415,-7.71840477,-510.000000,22.000000
-254.20202637,110.15883636,-7.72626972,-510.000000,22.000000
-254.18171692,110.20881653,-7.71539021,-510.000000,22.000000
-254.16120911,110.25930786,-7.70416689,-510.000000,22.000000
-254.14106750,110.30884552,-7.69238949,-510.000000,22.000000
-254.12155151,110.35697937,-7.69853115,-510.000000,22.000000
-254.10154724,110.40620422,-7.68588495,-510.000000,22.000000
-254.08235168,110.45354462,-7.69110298,-510.000000,22.000000
-254.06246948,110.50244904,-7.67760134,-510.000000,22.000000
-254.04328918,110.54972839,-7.68199539,-510.000000,22.000000
-254.02439880,110.59631348,-7.68592644,-510.000000,22.000000
-254.00518799,110.64365387,-7.68951607,-510.000000,22.000000
-253.98626709,110.69028473,-7.69265556,-510.000000,22.000000
-253.96705627,110.73767090,-7.69543982,-510.000000,22.000000
-253.94749451,110.78578949,-7.67944717,-510.000000,22.000000
-253.92829895,110.83306885,-7.68141556,-510.000000,22.000000
-253.90911865,110.88037109,-7.68297815,-510.000000,22.000000
-253.88992310,110.92767334,-7.68413591,-510.000000,22.000000
-253.87060547,110.97515869,-7.66650152,-510.000000,22.000000
-253.85145569,111.02233887,-7.66684818,-510.000000,22.000000
-253.83230591,111.06952667,-7.66679001,-510.000000,22.000000
-253.81315613,111.11670685,-7.66632891,-510.000000,22.000000
-253.79402161,111.16387939,-7.66546297,-510.000000,22.000000
-253.77516174,111.21031952,-7.66421604,-510.000000,22.000000
-253.75602722,111.25747681,-7.66254902,-510.000000,22.000000
-253.73718262,111.30389404,-7.66051292,-510.000000,22.000000
-253.71804810,111.35102081,-7.65804529,-510.000000,22.000000
-253.69892883,111.39812469,-7.65517282,-510.000000,22.000000
-253.67980957,111.44520569,-7.65189791,-510.000000,22.000000
-253.66070557,111.49226379,-7.64821959,-510.000000,22.000000
-253.64132690,111.54001617,-7.64407301,-510.000000,22.000000
-253.62223816,111.58701324,-7.63958311,-510.000000,22.000000
-253.60287476,111.63469696,-7.63461256,-510.000000,22.000000
-253.58311462,111.68347168,-7.64759350,-510.000000,22.000000
-253.56372070,111.73121643,-7.64178324,-510.000000,22.000000
-253.54382324,111.78031158,-7.65390348,-510.000000,22.000000
-253.52441406,111.82809448,-7.64725208,-510.000000,22.000000
-253.50439453,111.87749481,-7.65850306,-510.000000,22.000000
-253.48497009,111.92530823,-7.65100670,-510.000000,22.000000
-253.46586609,111.97234344,-7.64321756,-510.000000,22.000000
-253.44650269,112.02003479,-7.63489628,-510.000000,22.000000
-253.42628479,112.06987762,-7.64441299,-510.000000,22.000000
-253.40661621,112.11830139,-7.63510180,-510.000000,22.000000
-253.38726807,112.16593170,-7.62551212,-510.000000,22.000000
-253.36764526,112.21421051,-7.61535358,-510.000000,22.000000
-253.34835815,112.26168823,-7.60493040,-510.000000,22.000000
-253.32881165,112.30979919,-7.59392691,-510.000000,22.000000
-253.30810547,112.36086273,-7.60061502,-510.000000,22.000000
-253.28703308,112.41282654,-7.60664511,-510.000000,22.000000
-253.26617432,112.46424866,-7.61236858,-510.000000,22.000000
-253.24630737,112.51313019,-7.59938335,-510.000000,22.000000
-253.22506714,112.56548309,-7.60396194,-510.000000,22.000000
-253.20523071,112.61429596,-7.59006929,-510.000000,22.000000
-253.18391418,112.66683960,-7.59367609,-510.000000,22.000000
-253.16223145,112.72026825,-7.59655714,-510.000000,22.000000
-253.13887024,112.77796173,-7.61678314,-510.000000,22.000000
-253.11700439,112.83183289,-7.61858225,-510.000000,22.000000
-253.09335327,112.89022827,-7.63764715,-510.000000,22.000000
-253.07312012,112.94000244,-7.62059498,-510.000000,22.000000
-253.05078125,112.99501801,-7.62054586,-510.000000,22.000000
-253.03060913,113.04466248,-7.60254192,-510.000000,22.000000
-253.00822449,113.09980774,-7.60144186,-510.000000,22.000000
-252.98550415,113.15579224,-7.59951067,-510.000000,22.000000
-252.96301270,113.21117401,-7.59729576,-510.000000,22.000000
-252.94020081,113.26739502,-7.59422874,-510.000000,22.000000
-252.91761780,113.32300568,-7.59088898,-510.000000,22.000000
-252.89694214,113.37382507,-7.56928968,-510.000000,22.000000
-252.87663269,113.42376709,-7.54752874,-510.000000,22.000000
-252.85609436,113.47423553,-7.52498770,-510.000000,22.000000
-252.83322144,113.53054810,-7.51920271,-510.000000,22.000000
-252.80975342,113.58836365,-7.51216412,-510.000000,22.000000
-252.78372192,113.65254211,-7.52162647,-510.000000,22.000000
-252.76013184,113.71063995,-7.51329994,-510.000000,22.000000
-252.73388672,113.77536774,-7.52134943,-510.000000,22.000000
-252.70988464,113.83443451,-7.51135254,-510.000000,22.000000
-252.68586731,113.89355469,-7.50071621,-510.000000,22.000000
-252.66183472,113.95271301,-7.48943901,-510.000000,22.000000
-252.63464355,114.01972961,-7.49386501,-510.000000,22.000000
-252.60037231,114.10437012,-7.52923012,-510.000000,22.000000
-252.56605530,114.18914795,-7.56385708,-510.000000,22.000000
-252.53109741,114.27546692,-7.59691143,-510.000000,22.000000
-252.49609375,114.36187744,-7.62922239,-510.000000,22.000000
-252.47383118,114.41655731,-7.59568119,-510.000000,22.000000
-252.45169067,114.47093964,-7.56159306,-510.000000,22.000000
-252.42965698,114.52502441,-7.52696228,-510.000000,22.000000
-252.40774536,114.57881165,-7.49179029,-510.000000,22.000000
-252.37449646,114.66082764,-7.50191307,-510.000000,22.000000
-252.34130859,114.74263763,-7.51139927,-510.000000,22.000000
-252.30764771,114.82563019,-7.51927567,-510.000000,22.000000
-252.27407837,114.90838623,-7.52651930,-510.000000,22.000000
-252.23559570,115.00331879,-7.54628229,-510.000000,22.000000
-252.19291687,115.10870361,-7.57974577,-510.000000,22.000000
-252.14982605,115.21505737,-7.61158180,-510.000000,22.000000
-252.10633850,115.32237244,-7.64177227,-510.000000,22.000000
-252.07382202,115.40239716,-7.62419319,-510.000000,22.000000
-252.04154968,115.48181152,-7.60610247,-510.000000,22.000000
-252.00894165,115.56204224,-7.58633518,-510.000000,22.000000
-251.97235107,115.65218353,-7.58052397,-510.000000,22.000000
-251.93043518,115.75549316,-7.58587265,-510.000000,22.000000
-251.88827515,115.85939026,-7.58958244,-510.000000,22.000000
-251.84588623,115.96386719,-7.59164190,-510.000000,22.000000
-251.79879761,116.07998657,-7.60600948,-510.000000,22.000000
-251.75473022,116.18854523,-7.60189342,-510.000000,22.000000
-251.71073914,116.29690552,-7.59666729,-510.000000,22.000000
-251.66627502,116.40645599,-7.58894968,-510.000000,22.000000
-251.62188721,116.51574707,-7.58012581,-510.000000,22.000000
-251.57617188,116.62834167,-7.56654930,-510.000000,22.000000
-251.53028870,116.74133301,-7.55103588,-510.000000,22.000000
-251.48423767,116.85469055,-7.53357220,-510.000000,22.000000
-251.43804932,116.96840668,-7.51414871,-510.000000,22.000000
-251.37039185,117.13526917,-7.53960323,-510.000000,22.000000
-251.30215454,117.30350494,-7.56165886,-510.000000,22.000000
-251.23339844,117.47306061,-7.58028173,-510.000000,22.000000
-251.16409302,117.64389038,-7.59544468,-510.000000,22.000000
-251.08215332,117.84600067,-7.62586451,-510.000000,22.000000
-250.99978638,118.04911041,-7.65270758,-510.000000,22.000000
-250.91644287,118.25460052,-7.67411232,-510.000000,22.000000
-250.83273315,118.46095276,-7.69191313,-510.000000,22.000000
-250.74060059,118.68805695,-7.70843458,-510.000000,22.000000
-250.64228821,118.93045807,-7.73065042,-510.000000,22.000000
-250.54318237,119.17475128,-7.74698210,-510.000000,22.000000
-250.44332886,119.42083740,-7.75737858,-510.000000,22.000000
-250.32313538,119.71717834,-7.78312063,-510.000000,22.000000
-250.19622803,120.03005981,-7.81121302,-510.000000,22.000000
-250.07403564,120.33120728,-7.82076263,-510.000000,22.000000
-249.94514465,120.64885712,-7.83207607,-510.000000,22.000000
-257.37322998,102.34748840,-8.23335457,-510.000000,22.000000
-257.27978516,102.57766724,-8.22680759,-510.000000,22.000000
-257.19213867,102.79370117,-8.22760582,-510.000000,22.000000
-257.10531616,103.00760651,-8.22260666,-510.000000,22.000000
-257.01873779,103.22088623,-8.21398735,-510.000000,22.000000
-256.93466187,103.42794037,-8.19468498,-510.000000,22.000000
-256.85644531,103.62059021,-8.18312359,-510.000000,22.000000
-256.77877808,103.81189728,-8.16762543,-510.000000,22.000000
-256.70166016,104.00180817,-8.14822769,-510.000000,22.000000
-256.63687134,104.16142273,-8.14547920,-510.000000,22.000000
-256.57751465,104.30773163,-8.15240765,-510.000000,22.000000
-256.51345825,104.46552277,-8.14385605,-510.000000,22.000000
-256.45477295,104.61019135,-8.14532280,-510.000000,22.000000
-256.38787842,104.77482605,-8.11464500,-510.000000,22.000000
-256.32122803,104.93886566,-8.08176231,-510.000000,22.000000
-256.25546265,105.10071564,-8.04507256,-510.000000,22.000000
-256.18997192,105.26188660,-8.00619125,-510.000000,22.000000
-256.14028931,105.38428497,-8.00230980,-510.000000,22.000000
-256.09548950,105.49468994,-8.01019287,-510.000000,22.000000
-256.04635620,105.61578369,-8.00244141,-510.000000,22.000000
-256.00198364,105.72510529,-8.00673294,-510.000000,22.000000
-255.94985962,105.85339355,-7.97897434,-510.000000,22.000000
-255.90225220,105.97063446,-7.96405268,-510.000000,22.000000
-255.85092163,106.09691620,-7.93224096,-510.000000,22.000000
-255.80403137,106.21236420,-7.91350317,-510.000000,22.000000
-255.76686096,106.30398560,-7.92026567,-510.000000,22.000000
-255.72982788,106.39527130,-7.92573690,-510.000000,22.000000
-255.69294739,106.48619843,-7.92992449,-510.000000,22.000000
-255.66026306,106.56680298,-7.94775438,-510.000000,22.000000
-255.62052917,106.66464996,-7.93275261,-510.000000,22.000000
-255.58074951,106.76259613,-7.91692543,-510.000000,22.000000
-255.54153442,106.85910034,-7.89914608,-510.000000,22.000000
-255.50616455,106.94625092,-7.89585495,-510.000000,22.000000
-255.46777344,107.04074097,-7.87491703,-510.000000,22.000000
-255.42965698,107.13452148,-7.85266256,-510.000000,22.000000
-255.39184570,107.22756195,-7.82910633,-510.000000,22.000000
-255.35433960,107.31986237,-7.80426073,-510.000000,22.000000
-255.32130432,107.40116882,-7.79294968,-510.000000,22.000000
-255.28819275,107.48271942,-7.78105927,-510.000000,22.000000
-255.25556946,107.56302643,-7.76765251,-510.000000,22.000000
-255.22285461,107.64354706,-7.75366449,-510.000000,22.000000
-255.19769287,107.70563507,-7.76996231,-510.000000,22.000000
-255.17254639,107.76771545,-7.78558350,-510.000000,22.000000
-255.14738464,107.82979584,-7.80052996,-510.000000,22.000000
-255.12544250,107.88404083,-7.83113575,-510.000000,22.000000
-255.08821106,107.97546387,-7.77837801,-510.000000,22.000000
-255.05113220,108.06652832,-7.72480106,-510.000000,22.000000
-255.01480103,108.15576172,-7.66962719,-510.000000,22.000000
-254.98161316,108.23731232,-7.63026047,-510.000000,22.000000
-254.95817566,108.29510498,-7.63918209,-510.000000,22.000000
-254.93447876,108.35356140,-7.64785910,-510.000000,22.000000
-254.91108704,108.41122437,-7.65557623,-510.000000,22.000000
-254.88743591,108.46954346,-7.66303825,-510.000000,22.000000
-254.86714172,108.51970673,-7.68616867,-510.000000,22.000000
-254.84646606,108.57078552,-7.70916843,-510.000000,22.000000
-254.82600403,108.62130737,-7.73137712,-510.000000,22.000000
-254.80519104,108.67272949,-7.75343752,-510.000000,22.000000
-254.78208923,108.72967529,-7.75754690,-510.000000,22.000000
-254.76147461,108.78057098,-7.77831030,-510.000000,22.000000
-254.74081421,108.83161926,-7.79861021,-510.000000,22.000000
-254.72007751,108.88282776,-7.81844568,-510.000000,22.000000
-254.69071960,108.95487976,-7.76773024,-510.000000,22.000000
-254.66366577,109.02133179,-7.73388290,-510.000000,22.000000
-254.63719177,109.08638763,-7.69904089,-510.000000,22.000000
-254.61068726,109.15151215,-7.66373539,-510.000000,22.000000
-254.58888245,109.20520782,-7.66261244,-510.000000,22.000000
-254.56887817,109.25460815,-7.67882061,-510.000000,22.000000
-254.54910278,109.30340576,-7.69435740,-510.000000,22.000000
-254.52899170,109.35305023,-7.70968485,-510.000000,22.000000
-254.50756836,109.40582275,-7.70639658,-510.000000,22.000000
-254.48591614,109.45915985,-7.70281982,-510.000000,22.000000
-254.46463013,109.51160431,-7.69853354,-510.000000,22.000000
-254.44479370,109.56053925,-7.71180153,-510.000000,22.000000
-254.42358398,109.61277771,-7.70656061,-510.000000,22.000000
-254.40214539,109.66557312,-7.70101452,-510.000000,22.000000
-254.38107300,109.71746063,-7.69479513,-510.000000,22.000000
-254.35978699,109.76988983,-7.68825960,-510.000000,22.000000
-254.33915710,109.82067871,-7.68091154,-510.000000,22.000000
-254.31967163,109.86873627,-7.69129705,-510.000000,22.000000
-254.30046082,109.91614532,-7.70111799,-510.000000,22.000000
-254.28091431,109.96435547,-7.71067333,-510.000000,22.000000
-254.26043701,110.01476288,-7.70154953,-510.000000,22.000000
-254.24089050,110.06296539,-7.71024799,-510.000000,22.000000
-254.22161865,110.11050415,-7.71840477,-510.000000,22.000000
-254.20202637,110.15883636,-7.72626972,-510.000000,22.000000
-254.18171692,110.20881653,-7.71539021,-510.000000,22.000000
-254.16120911,110.25930786,-7.70416689,-510.000000,22.000000
-254.14106750,110.30884552,-7.69238949,-510.000000,22.000000
-254.12155151,110.35697937,-7.69853115,-510.000000,22.000000
-254.10154724,110.40620422,-7.68588495,-510.000000,22.000000
-254.08235168,110.45354462,-7.69110298,-510.000000,22.000000
-254.06246948,110.50244904,-7.67760134,-510.000000,22.000000
-254.04328918,110.54972839,-7.68199539,-510.000000,22.000000
-254.02439880,110.59631348,-7.68592644,-510.000000,22.000000
-254.00518799,110.64365387,-7.68951607,-510.000000,22.000000
-253.98626709,110.69028473,-7.69265556,-510.000000,22.000000
-253.96705627,110.73767090,-7.69543982,-510.000000,22.000000
-253.94749451,110.78578949,-7.67944717,-510.000000,22.000000
-253.92829895,110.83306885,-7.68141556,-510.000000,22.000000
-253.90911865,110.88037109,-7.68297815,-510.000000,22.000000
-253.88992310,110.92767334,-7.68413591,-510.000000,22.000000
-253.87060547,110.97515869,-7.66650152,-510.000000,22.000000
-253.85145569,111.02233887,-7.66684818,-510.000000,22.000000
-253.83230591,111.06952667,-7.66679001,-510.000000,22.000000
-253.81315613,111.11670685,-7.66632891,-510.000000,22.000000
-253.79402161,111.16387939,-7.66546297,-510.000000,22.000000
-253.77516174,111.21031952,-7.66421604,-510.000000,22.000000
-253.75602722,111.25747681,-7.66254902,-510.000000,22.000000
-253.73718262,111.30389404,-7.66051292,-510.000000,22.000000
-253.71804810,111.35102081,-7.65804529,-510.000000,22.000000
-253.69892883,111.39812469,-7.65517282,-510.000000,22.000000
-253.67980957,111.44520569,-7.65189791,-510.000000,22.000000
-253.66070557,111.49226379,-7.64821959,-510.000000,22.000000
-253.64132690,111.54001617,-7.64407301,-510.000000,22.000000
-253.62223816,111.58701324,-7.63958311,-510.000000,22.000000
